,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
1482,67.9833984375,102.9306640625,98.0732421875,85.201171875,87.578125,103.021484375,12.17726805160429,9.897426923967208,9.12572272587055,4.693179745834266,19.046246913352118,9.76318856325283,148.28585720062256,97.959059715271,83.27881526947021,22.025936126708984,362.759521484375,95.31985092163086,0
1483,127.859375,117.9306640625,109.5458984375,14.591796875,36.380859375,127.935546875,21.016170996624837,19.03250912163898,17.65428204667171,5.825705018170782,9.795539923172925,20.939079839970947,441.679443359375,362.236403465271,311.67367458343506,33.938838958740234,95.95260238647461,438.44506454467773,0
1484,115.9140625,110.4189453125,106.6181640625,25.0576171875,20.76171875,116.0107421875,12.747105887066827,11.505317743879752,11.932905781046522,40.99180082586278,8.50745648216307,12.720127452895577,162.48870849609375,132.37233638763428,142.3942403793335,1680.3277349472046,72.37681579589844,161.80164241790771,0
1485,111.3154296875,124.890625,116.3759765625,67.078125,30.3583984375,124.890625,15.399913637736534,10.123444614328415,9.871253691246654,12.665843200686442,13.611355975710046,10.123444614328415,237.15734004974365,102.484130859375,97.44164943695068,160.423583984375,185.26901149749756,102.484130859375,0
1486,144.37890625,146.8046875,131.859375,35.6123046875,26.7216796875,147.2919921875,13.36429859471536,11.646189420894018,10.867802485294577,7.541233331303675,4.522046548980882,12.048230482105618,178.60447692871094,135.63372802734375,118.109130859375,56.87020015716553,20.448904991149902,145.15985774993896,0
1487,70.1162109375,104.533203125,95.529296875,80.6083984375,83.255859375,104.533203125,10.69111647960611,15.832092330216188,15.570941519963243,7.1807011167954595,19.3567697713287,15.832092330216188,114.29997158050537,250.65514755249023,242.45421981811523,51.56246852874756,374.6845359802246,250.65514755249023,0
1488,60.5625,104.10546875,97.6533203125,85.3369140625,106.580078125,104.1123046875,7.067476123058358,9.834003576508065,9.939068700425352,2.9242995703227375,12.202932280558493,9.82394261967493,49.94921875,96.70762634277344,98.7850866317749,8.551527976989746,148.91155624389648,96.50984859466553,0
1489,123.333984375,131.580078125,120.556640625,51.607421875,23.53125,131.712890625,12.625223441082374,8.75844645864188,8.71324394038177,13.170537950887637,7.024024064772273,8.849743433105115,159.39626693725586,76.71038436889648,75.92061996459961,173.46306991577148,49.3369140625,78.31795883178711,0
1490,62.3193359375,100.3955078125,94.1884765625,85.4423828125,97.3671875,100.560546875,10.790285034303821,14.76141042152651,11.482945235125358,3.221722017757676,8.8276652258592,14.551237802191528,116.430251121521,217.89923763275146,131.85803127288818,10.37949275970459,77.92767333984375,211.73852157592773,0
1491,61.328125,100.3154296875,94.51171875,85.6611328125,98.953125,100.3212890625,6.392114740786104,10.278025530214627,9.222820043018212,1.9383599618584366,8.07495102055579,10.269764476404406,40.859130859375,105.63780879974365,85.06040954589844,3.75723934173584,65.204833984375,105.46806240081787,0
1492,57.3291015625,97.3984375,95.41796875,88.4091796875,105.28125,97.6181640625,6.037488093078119,6.9353485895514835,8.466449720752108,1.973841063975872,11.212567934576807,7.0998529741349925,36.45126247406006,48.09906005859375,71.68077087402344,3.8960485458374023,125.7216796875,50.407912254333496,0
1493,52.3251953125,101.4052734375,97.0712890625,87.466796875,123.7509765625,101.4052734375,7.651510647985012,11.373832852357069,10.61791104959294,0.9421090316360599,9.684550913185168,11.373832852357069,58.54561519622803,129.36407375335693,112.74003505706787,0.8875694274902344,93.79052639007568,129.36407375335693,0
1494,72.6259765625,114.482421875,103.68359375,82.23046875,93.619140625,114.482421875,11.135605418238413,10.378184921243285,9.991963781457624,1.2372827204295054,16.04843331174338,10.378184921243285,124.00170803070068,107.70672225952148,99.83934020996094,1.5308685302734375,257.5522117614746,107.70672225952148,0
1495,55.5341796875,94.7705078125,91.24609375,87.1748046875,105.9990234375,95.3095703125,6.297228100439304,9.319998519226088,9.627129653547362,2.832172511293764,12.860694381868566,9.635995455017538,39.6550817489624,86.86237239837646,92.68162536621094,8.021201133728027,165.39745998382568,92.85240840911865,0
1496,98.1513671875,120.2470703125,111.2822265625,75.380859375,47.97265625,120.248046875,15.334854157671286,10.45537817695664,10.872998941410756,8.3603804794683,20.28111118921584,10.455775359714014,235.15775203704834,109.31493282318115,118.22210597991943,69.89596176147461,411.32347106933594,109.32323837280273,0
1497,72.3232421875,105.037109375,97.8662109375,82.0732421875,81.0830078125,105.0400390625,17.61724138949456,12.167154084636518,11.444015856518872,5.219732957199076,26.11916696873321,12.167104665283937,310.3671941757202,148.0396385192871,130.96549892425537,27.245612144470215,682.210883140564,148.03843593597412,0
1498,129.0478515625,127.75390625,117.337890625,31.921875,25.7607421875,130.5029296875,16.703604567292246,13.098782757997437,11.767983654838117,15.349946241253583,7.547142324195146,14.91767745970971,279.0104055404663,171.57810974121094,138.4854393005371,235.620849609375,56.959357261657715,222.53710079193115,0
1499,134.5244140625,125.0712890625,115.482421875,21.48046875,34.966796875,134.701171875,29.129717121499006,23.705463915141333,22.563488629520958,25.186755753873374,14.878967140816268,28.912728304359465,848.5404195785522,561.9490194320679,509.1110191345215,634.3726654052734,221.38366317749023,835.945858001709,0
1500,106.1787109375,112.609375,105.935546875,51.494140625,32.5341796875,114.5263671875,18.4967875140068,10.010334015874545,7.589938993145974,28.993802625177068,14.08743635296935,11.257258426074412,342.13114833831787,100.206787109375,57.607173919677734,840.6405906677246,198.4558629989624,126.72586727142334,0
1501,114.33984375,126.99609375,119.0771484375,68.427734375,26.8828125,126.99609375,8.189988551615071,5.179020212956399,5.218366871550074,11.593061483251237,7.6217934792175885,5.179020212956399,67.07591247558594,26.822250366210938,27.23135280609131,134.39907455444336,58.09173583984375,26.822250366210938,0
1502,116.2685546875,118.970703125,112.787109375,49.2265625,15.9521484375,119.8125,12.38261868779467,8.90768196239152,6.696371878247736,18.06253885971166,8.907437161746712,10.796682794960681,153.32924556732178,79.34679794311523,44.84139633178711,326.25531005859375,79.34243679046631,116.568359375,0
1503,135.6552734375,133.6083984375,120.7568359375,32.8037109375,31.623046875,137.8212890625,18.321385203761395,12.32835146233054,10.293564630447923,17.89677284921622,9.730875479192648,15.4673388213137,335.67315578460693,151.98824977874756,105.9574728012085,320.29447841644287,94.68993759155273,239.23857021331787,0
1504,109.4921875,118.1708984375,111.4462890625,54.3291015625,35.1025390625,120.087890625,21.629333414713543,10.569205192991575,9.100408102672807,28.26282363767039,17.937070808193894,12.709958949109046,467.82806396484375,111.70809841156006,82.81742763519287,798.7871999740601,321.7385091781616,161.5430564880371,0
