,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,mean_l,mean_a,mean_bhuman,std_r,std_g,std_b,std_h,std_s,std_v,std_l,std_a,std_bhuman,var_r,var_g,var_b,var_h,var_s,var_v,var_l,var_a,var_bhuman,dissimilarity,correlation,energy,ASM,contrast,homogeneity,class
3489,43.154296875,58.392578125,40.068359375,54.5595703125,86.7724609375,58.392578125,57.70703125,117.5947265625,137.3046875,16.391082902736024,18.805495570863627,16.008945706099748,6.444047505478886,30.073964540155604,18.805495570863627,20.865878185126153,3.372512324418835,2.6701726119005396,268.66759872436523,353.6466636657715,256.2863426208496,41.52574825286865,904.4433431625366,353.6466636657715,435.38487243652344,11.373839378356934,7.12982177734375,8.150201612903228,0.8176239113426407,0.031201184557544694,0.0009735139177939656,112.3800403225807,0.1185768147029535,1
3490,47.14453125,61.763671875,39.1201171875,50.09375,99.7431640625,61.763671875,61.5146484375,117.052734375,139.982421875,16.490367967931263,17.167113153274606,15.064322555255085,7.450422072775475,30.125736702422873,17.167113153274606,19.19380444761483,2.881302931955153,3.4868171925871714,271.93223571777344,294.709774017334,226.9338140487671,55.5087890625,907.5600118637085,294.709774017334,368.4021291732788,8.30190658569336,12.157894134521484,7.81350806451613,0.79432158581497,0.03304391815137856,0.0010919005267950054,110.6864919354839,0.14753854726697796,1
3491,46.97265625,58.7841796875,37.4833984375,47.986328125,98.9091796875,58.7841796875,58.5927734375,118.4013671875,139.494140625,19.5798952804742,19.49737822196134,16.502773138570454,6.663640893298046,33.90114526248836,19.49737822196134,21.96973207538714,2.010237005504162,3.763772215839398,383.37229919433594,380.1477575302124,272.34152126312256,44.404109954833984,1149.2876501083374,380.1477575302124,482.66912746429443,4.04105281829834,14.16598129272461,8.411290322580648,0.8389665151795026,0.031637812150151656,0.0010009511576482837,116.57056451612908,0.11102135726313814,1
3492,42.6083984375,67.197265625,39.2802734375,56.4033203125,111.9873046875,67.2021484375,65.62109375,112.154296875,141.904296875,15.69739378539468,18.317889361173503,15.056033412314545,5.698172396744846,34.45883009682047,18.30533016833393,19.7203343354952,4.914267045996303,4.487027862278686,246.40817165374756,335.54507064819336,226.68414211273193,32.4691686630249,1187.4109716415405,335.0851125717163,388.89158630371094,24.150020599365234,20.133419036865234,9.018145161290324,0.7616807870215502,0.03093132256565778,0.0009567467156607703,131.66733870967744,0.10630235537526161,1
3493,43.00390625,59.1513671875,36.955078125,49.5126953125,98.802734375,59.154296875,58.017578125,116.6552734375,139.3818359375,17.86663878898913,23.685264119533233,17.49022979480677,8.722380234433748,35.626235619248256,23.683946408366264,25.569942444880894,5.425751633147884,4.587442752158712,319.21678161621094,560.9917364120483,305.9081382751465,76.07991695404053,1269.2286643981934,560.9293174743652,653.8219566345215,29.438780784606934,21.044631004333496,8.917338709677423,0.8542533811815023,0.030199903586583164,0.0009120341766389186,128.94354838709683,0.10429377773550343,1
3494,38.6318359375,43.8759765625,30.1240234375,38.1044921875,93.2353515625,45.0556640625,43.1533203125,122.90625,135.7666015625,17.07738024875547,20.787129079660104,16.997623024983543,15.73237541092417,44.339117097147174,19.646778996813854,22.925169725528203,5.204509012625494,3.879686905134557,291.6369161605835,432.1047353744507,288.9191884994507,247.50763607025146,1965.9573049545288,385.995924949646,525.5634069442749,27.0869140625,15.051970481872559,7.667338709677423,0.8469582525964849,0.03334241009786539,0.001111716311134236,110.43951612903231,0.15687332383660343,1
3495,48.25390625,67.78515625,43.509765625,53.671875,98.5849609375,67.78515625,67.1201171875,114.84765625,140.171875,18.429605947122443,21.58080596069308,18.390403363781022,3.444275992044627,31.0854827011597,21.58080596069308,23.51537532230279,3.601246850999795,2.8935795711151613,339.65037536621094,465.73118591308594,338.20693588256836,11.863037109375,966.3072347640991,465.73118591308594,552.9728765487671,12.968978881835938,8.372802734375,10.787298387096778,0.7672903200490682,0.029337968167046886,0.0008607163761706564,186.89213709677426,0.09404026860076539,1
3496,38.8662109375,42.751953125,31.78515625,42.4208984375,72.044921875,43.3017578125,42.345703125,123.9443359375,134.3544921875,14.056410865660386,16.132780223749492,12.974536900717727,21.838263634451575,31.60309786279102,15.621241949188779,18.281747351507875,3.138070657210573,3.2386097482564127,197.58268642425537,260.26659774780273,168.33860778808594,476.90975856781006,998.7557945251465,244.02320003509521,334.22228622436523,9.847487449645996,10.488593101501465,8.041330645161292,0.7528429678882521,0.033600470388102745,0.0011289916103017694,107.67036290322582,0.141108876969645,1
3497,37.1484375,47.6904296875,31.806640625,47.9541015625,94.103515625,47.81640625,46.255859375,120.1083984375,136.353515625,17.484799131920095,20.900126770766693,17.409748157342758,10.193290281893038,39.62676242314505,20.771860763662,23.322027310146616,4.6930142330113975,3.6737066367472595,305.71820068359375,436.81529903411865,303.0993309020996,103.90316677093506,1570.2803001403809,431.47019958496094,543.9169578552246,22.02438259124756,13.49612045288086,8.68951612903226,0.8243224118649104,0.031957394121264845,0.0010212750390218531,128.4153225806452,0.11723865379632571,1
3498,45.6142578125,63.7685546875,40.2509765625,52.857421875,102.80859375,63.7705078125,62.888671875,115.515625,139.9306640625,18.77812036725941,21.325649981414912,18.32834476166835,6.378000488262092,36.111812098293555,21.32470941826351,23.45056528739945,3.8940747757811485,3.196078705268535,352.6178045272827,454.7833471298218,335.9282217025757,40.678890228271484,1304.062973022461,454.74323177337646,549.929012298584,15.163818359375,10.214919090270996,10.850806451612904,0.7531780721227124,0.02902455655017736,0.0008424248829344435,195.67540322580646,0.09795547281081461,1
3499,41.2900390625,56.6357421875,38.2158203125,55.5029296875,98.55078125,56.6357421875,55.5908203125,117.4765625,137.306640625,18.284077195875216,19.685791886117578,18.719644795781047,8.210130414124441,39.7685363543172,19.685791886117578,22.292085236039213,2.5076908070162376,2.6383060904867746,334.3074789047241,387.5304021835327,350.4251012802124,67.40624141693115,1581.5364837646484,387.5304021835327,496.9370641708374,6.28851318359375,6.960659027099609,10.770161290322585,0.7399884711547735,0.030115663803003352,0.0009069532062955263,188.5282258064517,0.09152145076787219,1
3500,45.1552734375,56.783203125,36.75390625,47.2041015625,97.970703125,56.7900390625,56.232421875,118.8095703125,138.638671875,20.02294366400972,22.33117808670179,18.165686671337557,6.102665175125132,34.7952033036612,22.32645437238578,24.9456574141076,3.158239813823303,3.742480559212564,400.91827297210693,498.68151473999023,329.99217224121094,37.24252223968506,1210.7061729431152,498.4705648422241,622.2858238220215,9.974478721618652,14.006160736083984,10.024193548387101,0.8045135010372311,0.029878528901772054,0.0008927264893340279,173.74596774193554,0.10266274159716046,1
3501,42.994140625,54.8154296875,37.6416015625,49.96484375,86.2119140625,54.82421875,54.453125,119.1748046875,137.1552734375,15.114600144983148,15.504350328609181,14.804437012176368,7.980734515887992,30.0340141588269,15.497112866664825,17.763522303005534,3.328339189254609,2.161974178177652,228.4511375427246,240.38487911224365,219.17135524749756,63.69212341308594,902.0420064926147,240.16050720214844,315.542724609375,11.077841758728027,4.674132347106934,8.167338709677423,0.7564700006061292,0.03298235513907841,0.001087835750520292,110.79233870967747,0.12313649489868861,1
3502,47.8232421875,60.65234375,37.0576171875,43.58203125,104.1494140625,61.3818359375,60.3154296875,118.041015625,140.4736328125,19.28292149450441,25.337106758306795,17.66638538148663,12.265579592869774,40.30254406672645,24.752953227934913,26.85015414387306,7.226948627775478,6.25915642450509,371.8310613632202,641.9689788818359,312.1011724472046,150.44444274902344,1624.2950582504272,612.7086935043335,720.9307775497437,52.22878646850586,39.17703914642334,8.556451612903228,0.8706858888593797,0.029303310189009342,0.0008586839880332988,125.87500000000003,0.11677675735946205,1
3503,52.7314453125,68.720703125,44.125,49.271484375,95.9169921875,68.720703125,69.0595703125,116.2060546875,140.880859375,16.086471274562417,16.32178019949464,16.145819892467525,4.106317463266918,29.049424887001877,16.32178019949464,18.085770212804558,3.4223419288930317,3.1408138692820704,258.7745580673218,266.40050888061523,260.6875,16.86184310913086,843.869086265564,266.40050888061523,327.09508419036865,11.712424278259277,9.86471176147461,8.285282258064518,0.7696057656674842,0.032454354903236386,0.0010532851521852238,117.73084677419357,0.1112355739211891,1
3504,46.4423828125,62.4794921875,41.0029296875,53.623046875,91.8740234375,62.8369140625,62.2060546875,116.7548828125,139.09375,15.142313198771996,17.80086158531734,14.899631366393974,23.005020174226164,33.94125136125951,17.761653432732263,19.189065552503052,5.505277615787608,4.479881241450492,229.2896490097046,316.87067317962646,221.99901485443115,529.2309532165527,1152.0085439682007,315.47633266448975,368.2202367782593,30.30808162689209,20.0693359375,7.277217741935485,0.8299132298932709,0.033660902937629036,0.001133056386576483,87.19455645161293,0.13095804600074537,1
