,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
3514,105.09375,88.779296875,68.6171875,16.39612782984141,17.11547753878387,16.744691833230128,268.8330078125,292.93957138061523,280.38470458984375,-0.11177017243233445,-0.009534613331726803,0.040030884673715586,0.792257841166994,0.5762119494809372,0.8133496056391922,0
3515,94.2177734375,76.37890625,60.134765625,18.5661937750423,19.688070040730526,18.75040109841169,344.70355129241943,387.62010192871094,351.57754135131836,0.4329037185912869,0.5060858455273957,0.6327102673011379,1.1539583312783117,1.1770305039756703,1.5102424794149911,0
3516,89.580078125,71.150390625,53.2939453125,22.131386648691862,22.78964694022073,21.326116491071677,489.7982749938965,519.3680076599121,454.8032445907593,0.24952517046944306,0.3207542768805408,0.3663134898979117,0.17378222329063897,-0.011781715351035338,-0.06472924520629553,0
3517,62.576171875,83.7880859375,38.6640625,17.81787360266255,21.258845003141982,9.682581286573004,317.476619720459,451.93849086761475,93.75238037109375,-1.550471079288114,-1.8611575190481202,-1.5706121405832998,2.822810667730253,2.695875035985022,2.801529365881435,0
3518,86.857421875,96.8408203125,48.4150390625,12.03288071715462,11.094544589102673,6.785684638568102,144.79021835327148,123.0889196395874,46.04551601409912,0.5577293403440926,-0.4631356479293233,-0.47643895282521254,-0.019693464120599913,-0.6775417108309352,0.37720410452414477,0
3519,102.052734375,98.0361328125,51.90234375,16.60140337699477,7.251458843388745,6.106335910907288,275.60659408569336,52.58365535736084,37.28733825683594,0.17368861759931145,-0.30531156378401636,0.4484390464329285,0.21969104334783607,0.2956280055249363,1.4509399046885658,0
3520,66.1162109375,88.3173828125,43.48046875,18.29855406734383,22.5404551798057,10.009351553935621,334.83708095550537,508.0721197128296,100.18711853027344,-0.5897625667460883,-2.0079837681348964,-0.5328725569963717,1.2066194653886546,4.014482909285471,1.8081400723733818,0
3521,97.4921875,92.0341796875,48.212890625,12.74149293018066,11.427753861168974,5.9059680689779475,162.34564208984375,130.5935583114624,34.88045883178711,0.6448221776145322,-0.3789518202888092,-0.6154329482729146,0.17499266363151467,-0.20425535145398932,0.1953566452208082,0
3522,95.3583984375,80.2236328125,44.1826171875,8.847198299320388,8.723497144360932,5.33111175322086,78.27291774749756,76.09940242767334,28.42075252532959,0.27407842436612534,-0.1634114880850461,-0.1261566819239178,-0.20890640741310973,-0.5492248766698546,-0.4756337512657103,0
3523,104.8154296875,90.4912109375,48.4111328125,13.076551809909356,7.35151988553254,6.290331827335172,170.99620723724365,54.04484462738037,39.56827449798584,1.3323040741233705,0.7767582931697402,1.4530681629412001,2.895545174585801,2.7934667824074593,6.035070568316506,0
