,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,class
242,72.83496094,93.21777344,69.74023438,19.81159078,21.20469519,16.10345285,392.4991293,449.6390982,259.3211937,1
243,71.921875,92.37402344,69.04394531,18.65967174,18.46242354,15.18373868,348.1833496,340.861083,230.5459204,1
244,78.82421875,99.20019531,75.09082031,23.10933505,23.88309663,20.36331513,534.0413666,570.4023046,414.6646032,1
245,76.67285156,94.99316406,72.43945313,23.92553155,22.8571257,19.2340195,572.4310598,522.4481955,369.947506,1
246,94.19433594,109.1279297,81.97558594,24.37103989,22.73291428,17.01694897,593.9475851,516.7853918,289.5765524,1
247,67.54394531,88.37011719,68.73925781,19.85715646,20.90040383,17.64414358,394.3066626,436.8268805,311.3158026,1
248,72.16894531,92.21484375,69.71972656,22.56509188,21.99846262,18.59778217,509.1833715,483.9323578,345.8775015,1
249,59.34667969,78.84082031,62.23925781,13.00007244,12.82861234,9.872150589,169.0018835,164.5732946,97.45935726,1
250,64.45410156,82.39746094,62.13574219,12.68156584,13.05372138,11.26414613,160.8221121,170.399642,126.8809881,1
251,61.87988281,79.66699219,67.94824219,25.8087207,30.37704861,21.77509007,666.090064,922.7650824,474.1545477,1
252,73.16308594,92.34082031,70.67675781,20.7056134,22.94703595,16.08443319,428.7224264,526.5664587,258.7089911,1
253,69.6328125,90.59472656,66.73828125,16.86011895,17.88026615,13.50715448,284.2636108,319.7039175,182.443222,1
254,41.03613281,59.3046875,33.70019531,18.701021,20.17566743,17.78833229,349.7281866,407.0575562,316.4247656,1
255,46.88671875,68.54785156,36.77050781,19.45755746,21.85274885,17.94623778,378.5965424,477.5426321,322.0674505,1
256,47.00195313,61.27636719,38.89746094,25.87545282,26.22526342,24.54866487,669.5390587,687.7644415,602.6369467,1
257,39.40722656,56.21289063,32.61816406,20.3614599,23.74616725,19.50645181,414.5890493,563.8804588,380.5016623,1
258,65.39550781,85.359375,67.17871094,14.43015301,15.33320507,12.83041034,208.2293158,235.1071777,164.6194296,1
259,28.25,70.23925781,77.31347656,11.32440672,18.96559338,19.18028096,128.2421875,359.6937323,367.8831778,1
260,26.36035156,68.63964844,80.01855469,5.625176236,8.711524239,8.171301214,31.64260769,75.89065456,66.77016354,1
261,25.12011719,61.44042969,74.984375,8.472048803,12.37406744,12.99653462,71.77561092,153.1175451,168.9099121,1
262,27.18847656,66.47851563,77.73339844,10.09827801,15.15156266,13.7393502,101.9752188,229.5698509,188.7697439,1
263,26.42773438,66.91113281,79.40332031,7.773945639,11.51658591,11.25591983,60.4342308,132.6317511,126.6957312,1
264,28.17285156,73.40429688,80.98925781,7.523946489,13.13669944,13.20129913,56.60977077,172.5728722,174.2742987,1
265,26.91601563,69.5625,78.01953125,7.736933121,12.16817378,11.92520675,59.86013412,148.0644531,142.210556,1
266,21.23242188,60.99023438,72.53125,11.10183172,18.71908656,18.28199785,123.2506676,350.4042015,334.2314453,1
267,30.74511719,75.18457031,83.12207031,7.489998252,12.49656657,11.2631755,56.10007381,156.164176,126.8591223,1
268,27.94921875,66.32519531,75.85351563,12.35609981,20.0572109,20.69830787,152.6732025,402.2917089,428.4199486,1
269,24.30566406,68.09179688,80.75488281,6.748504402,8.997035704,8.815905569,45.54231167,80.94665146,77.720191,1
270,27.77929688,70.46875,79.7734375,10.52462334,15.99148333,16.49080702,110.7676964,255.7275391,271.9467163,1
271,29.02441406,69.77832031,82.45605469,9.484999961,13.45735012,13.28136112,89.96522427,181.1002722,176.3945532,1
272,28.75585938,66.67089844,77.97265625,10.8924503,17.74174799,18.02941483,118.6454735,314.7696218,325.0597992,1
273,26.89550781,68.97460938,80.8359375,5.673559438,8.437346054,7.822770593,32.1892767,71.18880844,61.19573975,1
274,26.10546875,71.64355469,75.49121094,9.106713772,15.11094703,14.38627007,82.93223572,228.3407202,206.9647665,1
275,32.81542969,81.67871094,77.31738281,7.273944579,9.297980286,9.629658501,52.91026974,86.4524374,92.73032284,1
276,28.265625,77.49414063,78.4453125,7.94830404,12.2843891,13.4310645,63.17553711,150.9062157,180.3934937,1
277,33.38574219,74.68945313,77.5625,10.65430847,16.8627631,17.54731327,113.5142889,284.3527794,307.9082031,1
278,30.88964844,69.859375,82.82128906,7.849570193,9.725618052,9.739893395,61.61575222,94.58764648,94.86552334,1
279,27.609375,70.06054688,79.50683594,9.963397368,14.22929712,14.71791904,99.26928711,202.4728966,216.6171408,1
280,35.90332031,79.43359375,79.44824219,10.27262312,15.45550204,14.71305147,105.5267859,238.8725433,216.4738836,1
281,29.86523438,72.75878906,78.18164063,9.600282911,13.42970053,13.39878926,92.16543198,180.3568563,179.5275536,1
282,27.80859375,74.08789063,80.74121094,7.354611939,10.64171892,10.44696525,54.09031677,113.2461815,109.1390829,1
283,29.77636719,73.27636719,78.40820313,9.460949143,13.61857604,13.99020902,89.50955868,185.4656134,195.7259483,1
284,26.70410156,66.59765625,80.07324219,8.234795576,12.41361692,12.07461773,67.81185818,154.0978851,145.7963934,1
285,28.16796875,73.00585938,81.953125,6.845469916,9.370517931,10.01033402,46.86045837,87.80660629,100.2067871,1
286,27.44433594,69.45117188,77.42089844,11.14932502,17.39655696,18.86205042,124.3074484,302.6401939,355.7769461,1
287,29.54980469,68.81347656,77.27539063,10.42118204,15.24812277,16.23124939,108.6010351,232.5052481,263.4534569,1
288,32.14941406,79.86523438,85.19140625,6.375470238,7.487189733,9.218404886,40.64662075,56.0580101,84.97898865,1
289,29.03613281,72.88183594,81.56445313,5.441778407,7.759237322,6.985737849,29.61295223,60.20576382,48.80053329,1
290,23.62207031,65.35546875,75.61132813,10.12715743,18.23218869,19.53410751,102.5593176,332.4127045,381.581356,1
291,26.83105469,71.69433594,76.6796875,8.62260907,13.66433996,15.67501176,74.34938717,186.7141867,245.7059937,1
292,26.33007813,73.41015625,79.85546875,6.353551049,10.30888831,10.63843862,40.36761093,106.2731781,113.1763763,1
293,26.58300781,71.20019531,77.08398438,10.58443287,17.53628938,17.58469398,112.0302191,307.5214453,309.2214622,1
294,26.02539063,73.9140625,75.3671875,10.96119486,18.45286535,19.10451153,120.1477928,340.5082397,364.9823608,1
295,37.42285156,74.87695313,77.8359375,7.325969517,9.690145611,8.085144889,53.66982937,93.89892197,65.36956787,1
296,28.81347656,76.59375,76.70019531,9.601400351,16.02515722,14.47725047,92.18688869,256.8056641,209.5907812,1
297,32.33105469,82.91308594,79.04589844,7.702143856,10.14221456,10.70452056,59.32301998,102.8645163,114.5867605,1
298,26.87695313,72.01464844,80.47460938,7.118726411,10.1748762,10.70773577,50.67626572,103.5281057,114.6556053,1
299,26.06347656,69.82910156,79.32617188,8.433151311,15.26379668,13.65575151,71.11804104,232.983489,186.4795494,1
300,34.36035156,75.59082031,80.109375,8.991099672,12.45717483,14.09744789,80.83987331,155.1812048,198.7380371,1
301,29.1328125,79.11621094,81.69628906,9.410450552,12.85226949,14.60029116,88.55657959,165.180831,213.1685019,1
302,28.45703125,76.05371094,82.16113281,7.128707189,9.711364049,10.21690604,50.81846619,94.3105917,104.385169,1
303,29.36035156,74.87402344,81.98046875,6.716208115,9.275658513,9.514052588,45.10745144,86.03784084,90.51719666,1
304,34.984375,83.97949219,78.23046875,9.216564889,12.33336467,11.92766322,84.94506836,152.1118841,142.2691498,1
305,28.2578125,76.28320313,78.90234375,9.16717232,12.9049209,13.61317701,84.03704834,166.5369835,185.3185883,1
306,31.68066406,79.69140625,78.33203125,6.999761237,9.603592487,10.70279924,48.99665737,92.22898865,114.5499115,1
307,32.78613281,74.82324219,77.89160156,8.636663484,12.49871114,13.74456454,74.59195614,156.2177801,188.9130545,1
308,32.48144531,77.20507813,78.65820313,9.376856455,13.98733152,14.27411512,87.92543697,195.645443,203.7503624,1
309,43.11132813,58.82226563,36.421875,12.23625299,15.21126139,12.10733854,149.7258873,231.382473,146.5876465,1
310,40.78515625,53.29199219,38.67285156,11.80128164,12.1103203,12.30565345,139.2702484,146.6598577,151.4291067,1
311,45.00585938,62.78613281,40.35742188,15.68008929,16.17477067,15.60521196,245.8652,261.6232061,243.5226402,1
312,41.26074219,61.61425781,39.47753906,13.26117534,17.34233192,13.29559826,175.8587713,300.7564764,176.772933,1
313,44.61230469,62.37792969,40.6953125,17.35005755,19.60968603,16.67300803,301.024497,384.5397863,277.9891968,1
314,42.40917969,64.12304688,34.48339844,11.00885447,11.79448428,10.74362628,121.1948767,139.1098595,115.4255056,1
315,43.390625,57.08300781,38.66210938,13.60684534,15.48253629,13.82554142,185.1462402,239.70893,191.1455956,1
316,53.23828125,69.98925781,45.76171875,17.75890675,21.07860294,15.63074455,315.3787689,444.3075018,244.3201752,1
317,47.56640625,61.24316406,39.33203125,16.4884395,22.58435689,16.30379046,271.8686371,510.0531759,265.8135834,1
318,64.27246094,87.44433594,53.25488281,16.06064506,20.79369522,15.94198698,257.9443197,432.3777609,254.1469488,1
319,43.96679688,65.93164063,39.02148438,18.7964755,23.41714147,18.79072471,353.3074913,548.3625145,353.0913353,1
320,44.23632813,55.36816406,38.21679688,16.64803411,20.42512532,15.6324317,277.1570396,417.1857443,244.372921,1
321,48.19433594,66.64746094,42.93554688,17.38298847,22.25376841,16.61741327,302.1682882,495.2302084,276.1384239,1
322,45.6875,64.78613281,40.94238281,20.15990761,24.48868048,19.50004008,406.421875,599.6954718,380.2515631,1
323,54.8359375,62.86621094,42.82910156,24.36567204,28.1425409,19.2524119,593.6859741,792.0026083,370.655364,1
324,39.44921875,49.12109375,33.06835938,14.50805808,15.57883757,13.35889856,210.4837494,242.7001801,178.4601707,1
325,44.1015625,64.66015625,37.85839844,16.10831979,17.80015291,14.56204626,259.4779663,316.8454437,212.0531912,1
326,42.46191406,58.86621094,36.16308594,16.79641757,20.05837844,16.27935344,282.1196432,402.3385458,265.0173483,1
327,40.49414063,58.95507813,34.08398438,16.47784867,17.44298563,15.9962391,271.5194969,304.2577477,255.8796654,1
328,44.36621094,59.69433594,38.04296875,12.36006323,13.59103159,12.39440198,152.771163,184.7161398,153.6212006,1
329,47.79492188,66.34667969,42,15.44802695,16.67906882,14.65894831,238.6415367,278.1913366,214.8847656,1
330,43.38183594,59.8125,38.43164063,13.93664873,14.94220637,13.78642954,194.2301779,223.2695313,190.0656395,1
331,49.61328125,66.09179688,41.83886719,16.21368717,19.21571041,16.57777636,262.8836517,369.2435265,274.822669,1
332,46.12402344,59.06738281,37.28125,17.75905494,18.86062031,16.69302928,315.3840322,355.7229986,278.6572266,1
333,38.04199219,54.52636719,33.01269531,17.59331134,22.18440313,17.04190707,309.5246038,492.1477423,290.4265966,1
334,34.40136719,45.67089844,28.47363281,15.531094,22.04864324,14.6463282,241.2148809,486.1426687,214.5149298,1
335,46.45996094,64.96191406,39.18652344,15.86971979,17.18026878,15.38945503,251.8480062,295.1616354,236.8353262,1
336,42.11523438,53.35253906,35.2421875,14.8678555,20.2033542,15.91137373,221.0531273,408.1755209,253.171814,1
337,30.50488281,40.4765625,27.3515625,17.17897446,22.07744354,16.49080702,295.1171637,487.4135132,271.9467163,1
338,45.41894531,56.92578125,37.5703125,18.88558459,22.00564468,16.57979455,356.6653051,484.2483978,274.8895874,1
339,37.30175781,53.19238281,32.40332031,14.45628367,18.36322701,12.99746177,208.9841375,337.208106,168.9340124,1
340,37.03515625,51.68652344,35.30957031,19.42259111,27.1872912,19.60515682,377.2370453,739.1488028,384.362174,1
341,44.76171875,61.73925781,40.78320313,16.28997065,21.71201294,16.74713919,265.3631439,471.4115057,280.466671,1
342,47.92285156,73.39746094,43.19433594,16.51162307,20.93934771,17.33274784,272.6336966,438.4562826,300.4241476,1
343,41.24902344,55.28125,34.25976563,15.41057555,19.24139926,15.49328554,237.4858389,370.2314453,240.0418968,1
344,43.25683594,54.98730469,35.95019531,17.1237868,19.69337301,16.34815488,293.2240744,387.8289404,267.2621679,1
345,44.35351563,61.3125,38.54003906,16.7442862,17.80619406,16.67492382,280.3711205,317.0605469,278.0530844,1
346,37.66308594,48.94921875,29.96679688,15.45914363,19.79941798,14.50151094,238.9851217,392.0169525,210.2938194,1
347,32.04199219,44.98828125,29.85839844,16.02059204,20.40650984,16.68166061,256.6593695,416.4256439,278.2778006,1
348,43.22265625,58.05664063,37.95410156,19.13105588,20.67306697,17.70986999,365.9972992,427.3756981,313.6394949,1
349,49.48632813,75.93164063,47.12011719,15.4916752,15.57915822,15.38833979,239.9920006,242.7101707,236.8010015,1
350,35.25976563,52.89648438,34.01660156,16.26030029,20.19129771,16.57507535,264.3973656,407.6885033,274.7331228,1
351,43.29394531,64.18847656,41.74511719,15.45711439,17.15794687,15.02603455,238.9223852,294.3951406,225.7817144,1
352,44.68847656,63.16796875,37.90234375,15.9758003,16.74985743,15.76581034,255.2261953,280.557724,248.5607758,1
353,40.8125,61.61816406,36.76855469,11.25616151,12.19629899,10.68805497,126.7011719,148.7497091,114.234519,1
354,38.78027344,50.03710938,37.84667969,18.06892083,23.26739499,17.08483339,326.4858999,541.3716698,291.8915319,1
355,47.75683594,69.67675781,43.79785156,14.35693335,15.97159364,14.38380013,206.1215353,255.0918036,206.8937063,1
356,44.0546875,60.28808594,39.26660156,14.89812205,17.75451127,15.40603504,221.9540405,315.2226706,237.3459158,1
357,39.90820313,55.44140625,36.19238281,15.7595882,19.54383306,16.02625716,248.3646202,381.9614105,256.8409185,1
358,54.78125,79.05957031,44.34667969,16.27825068,19.06258622,15.74547085,264.9814453,363.3821936,247.9198523,1
359,39.94824219,51.90722656,32.9609375,18.09626647,21.18473863,18.50228125,327.4748602,448.7931509,342.3344116,1
360,40.82617188,54.87890625,33.97558594,13.6821857,15.73359092,13.8567021,187.2022057,247.5458832,192.008193,1
361,33.65527344,45.015625,32.78515625,13.04025137,18.17890019,11.63770871,170.0481558,330.4724121,135.436264,1
362,51.80371094,65.95410156,45.24414063,15.33058708,18.92044516,13.47005377,235.0269003,357.9832449,181.4423485,1
363,36.8515625,45.86523438,31.06347656,14.02931632,18.3627564,12.40230865,196.8217163,337.1908226,153.8172598,1
364,52.68847656,69.98925781,44.5,14.49695631,17.15294486,12.59068666,210.1617422,294.2235174,158.5253906,1
365,44.80957031,60.76660156,40.3515625,14.65088075,19.7458762,15.58330178,214.6483068,389.8996267,242.8392944,1
366,39.89257813,47.86425781,36.65332031,15.3671278,17.42495438,15.36216209,236.1486168,303.629035,235.9960241,1
367,45.28417969,61.81542969,41.79785156,16.08419934,19.20861308,16.4232696,258.7014685,368.9708166,269.7237844,1
368,46.25390625,65.81738281,42.46972656,14.7255486,18.48100932,14.22335302,216.8417816,341.5477057,202.303771,1
369,41.29296875,58.51269531,37.484375,15.89129667,19.72307884,14.93036408,252.5333099,388.9998388,222.9157715,1
370,41.90917969,59.48730469,37.06152344,20.18717477,24.08756477,17.82902534,407.5220251,580.2107763,317.8741446,1
371,35.82617188,81.96777344,57.20703125,23.37510567,20.65442826,15.69752261,546.395565,426.6054068,246.4122162,1
372,29.99804688,73.74023438,57.8515625,14.28360881,30.22789259,19.73549303,204.0214806,913.7254906,389.4896851,1
373,25.14257813,75.4140625,57.95117188,10.53162943,22.2588737,16.93610345,110.9152184,495.4574585,286.8316002,1
374,31.9375,75.78125,58.09375,10.44946919,16.49405077,14.11555962,109.1914063,272.0537109,199.2490234,1
375,59.34375,68.86621094,55.40917969,35.27053646,19.67590608,17.17213955,1244.010742,387.1412802,294.8823767,1
376,40.82910156,81.07617188,62.75585938,10.8194113,14.82838213,12.21467183,117.0596609,219.8809166,149.1982079,1
377,47.7109375,75.34472656,60.83886719,18.90360099,20.1173149,16.24887055,357.3461304,404.7063589,264.025794,1
378,46.1015625,79.82226563,65.04101563,11.3993317,13.23206526,13.01480067,129.9447632,175.0875511,169.3850365,1
379,25.6171875,98.36230469,63.56347656,9.46611646,22.09732081,13.1676344,89.60736084,488.2915869,173.3865957,1
380,20.52734375,89.31054688,61.62890625,9.445941712,21.58258227,16.1735879,89.22581482,465.8078575,261.5849457,1
381,21.51757813,63.4375,55.95410156,9.851221549,20.29826424,15.16989858,97.04656601,412.0195313,230.125823,1
382,23.69726563,74.50878906,58.59375,12.53051558,23.49301594,16.94363934,157.0138206,551.9217978,287.0869141,1
383,30.50292969,68.54394531,61.0703125,11.02801791,18.13938068,14.20761712,121.6171789,329.0371313,201.8563843,1
384,37.078125,59.5234375,55.88671875,12.12160673,15.28458672,13.72059567,146.9333496,233.6185913,188.2547455,1
385,31.09570313,84.24902344,65.54492188,7.311606589,11.57109052,9.025351317,53.45959091,133.8901358,81.4569664,1
386,37.72753906,77.12109375,61.22558594,11.46977105,16.29126325,12.04008968,131.5556479,265.4052582,144.9637594,1
387,90.546875,112.2050781,88.88867188,26.2034511,25.51506398,19.63289323,686.6208496,651.0184898,385.4504967,1
388,104.1650391,125.4169922,96.99902344,21.29781175,21.18742958,16.79445474,453.5967855,448.9071722,282.05371,1
389,88.84667969,111.3212891,87.49414063,30.48915869,29.58887064,22.95550138,929.5887976,875.5012655,526.9550438,1
390,90.46484375,113.0751953,89.12695313,31.89963408,32.08462337,24.06374786,1017.586655,1029.423057,579.063961,1
391,84.08007813,106.2626953,83.38574219,25.38299277,24.86028017,19.17188472,644.2963219,618.0335302,367.5611639,1
392,98.97265625,120.3525391,94.11230469,27.54926756,26.87695729,20.74444779,758.9621429,722.3708334,430.3321142,1
393,77.46777344,99.66894531,79.31542969,27.46359338,27.61854372,20.11128988,754.2489614,762.7839575,404.4639807,1
394,103.2939453,123.1699219,97.83691406,30.76613719,29.7375636,23.23785311,946.5551977,884.3226891,539.997817,1
395,128.6933594,144.3642578,114.2275391,24.80017237,22.97946459,19.16728331,615.0485497,528.0557928,367.3847494,1
396,70.87207031,93.59472656,76.86816406,27.61676633,27.4768868,19.169556,762.6857824,754.9793081,367.4718771,1
397,105.2470703,125.0429688,99.95410156,28.58400604,27.66110673,20.66688084,817.0454016,765.1368256,427.1199636,1
398,86.10742188,107.4404297,87.03710938,33.81449543,33.52372595,23.7051919,1143.420101,1123.840201,561.9361229,1
399,106.4121094,126.2910156,99.87597656,30.29661455,29.67172735,23.23380755,917.8848534,880.4114037,539.8098135,1
400,62.57910156,85.80761719,72.33007813,28.0890672,28.79614335,19.46502356,788.9956961,829.2178717,378.8871422,1
