,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
5293,45.873046875,60.9306640625,29.8896484375,44.7607421875,140.1171875,60.9306640625,18.273462446374324,20.065081540209874,16.223672490997647,4.310731276321654,41.610169297478755,20.065081540209874,333.91942977905273,402.607497215271,263.2075490951538,18.582404136657715,1731.4061889648438,402.607497215271,1
5294,28.5478515625,35.87890625,21.96875,43.7822265625,123.2783203125,36.0546875,18.397457982774856,21.48902755021062,17.022015845295762,11.9783510986454,65.16251977261277,21.299641866762542,338.4664602279663,461.77830505371094,289.7490234375,143.48089504241943,4246.15398311615,453.67474365234375,1
5295,23.1455078125,27.2998046875,14.1044921875,35.16796875,153.314453125,28.4765625,16.22760835086309,20.38843881865046,13.641039130881909,20.271331101435432,68.18716162047792,19.517656206844965,263.33527278900146,415.688437461853,186.07794857025146,410.92686462402344,4649.489009857178,380.93890380859375,1
5296,28.9482421875,36.6220703125,20.7333984375,43.21484375,133.8779296875,36.759765625,17.599834006783848,19.87929251039398,15.638500972579584,11.790353510946392,64.85363434612825,19.807789817268063,309.7541570663452,395.18627071380615,244.56271266937256,139.01243591308594,4205.993887901306,392.34853744506836,1
5297,26.2177734375,29.830078125,16.8134765625,34.4560546875,137.2060546875,30.5361328125,15.990550081764525,18.684898271903876,14.38088785749208,14.296457386692316,68.62035732858915,18.185047705322656,255.69769191741943,349.1254234313965,206.80993556976318,204.38869380950928,4708.753439903259,330.69596004486084,1
5298,21.072265625,21.5361328125,13.509765625,39.3994140625,143.693359375,23.939453125,16.669192097382624,20.07098397051975,14.884185134987012,43.47134068089202,75.04832892644646,18.997179223530207,277.86196517944336,402.84439754486084,221.53896713256836,1889.7574605941772,5632.2516746521,360.89281845092773,1
5299,33.095703125,44.7802734375,23.4794921875,43.982421875,139.5615234375,44.861328125,18.89704375787031,22.426693983960988,17.471057800820947,9.68647593346112,61.56913133719395,22.32239601523734,357.09826278686523,502.95660305023193,305.23786067962646,93.82781600952148,3790.757933616638,498.289363861084,1
5300,31.3046875,36.009765625,20.9169921875,37.5458984375,134.97265625,36.5517578125,18.77932439951831,21.5731835476957,16.839718451196386,10.582075184406651,63.76324337299928,21.060257132899523,352.66302490234375,465.40224838256836,283.57611751556396,111.98031520843506,4065.751205444336,443.5344305038452,1
5301,24.384765625,27.9404296875,17.203125,35.5927734375,127.3525390625,28.669921875,16.453723052513627,19.019402259676003,15.069038713016003,15.91270088134929,68.23369864130122,18.525279223439426,270.72500228881836,361.73766231536865,227.075927734375,253.21404933929443,4655.837630271912,343.1859703063965,1
5302,33.2109375,43.7900390625,22.1240234375,44.078125,146.8203125,43.796875,16.84871904614988,18.778100255809267,15.784784536839604,6.733033509078579,56.29377582626115,18.76691294497779,283.87933349609375,352.6170492172241,249.15942287445068,45.333740234375,3168.9891967773438,352.197021484375,1
